study,info,perception,perception_ord
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,0
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,0,0
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,0,0,0
WB-Gaza,0,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,1,1,1
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,1,1
WB-Gaza,0,1,1
WB-Gaza,1,0,0
WB-Gaza,1,1,1
WB-Gaza,0,0,0
WB-Gaza,0,0,0
WB-Gaza,1,1,1
WB-Gaza,1,0,-1
WB-Gaza,0,0,-1
WB-Gaza,1,0,-1
WB-Gaza,1,1,1
WB-Gaza,0,1,1
