"totalitarian"	"water distribution shortages"	"political instability"	"agricultural production issues"	0.484199468
"politically engineered"	"harvest decline"	"political instability"	"agricultural production issues"	0.352096868
"military junta"	"unable to sow"	"political instability"	"agricultural production issues"	0.18920188
"overthrow"	"lack of roads"	"political instability"	"agricultural production issues"	0.176380184
"collapse of government"	"livestock had died"	"political instability"	"agricultural production issues"	0.245297842
"secession"	"water distribution shortages"	"political instability"	"agricultural production issues"	0.597759372
"military junta"	"bad harvests"	"political instability"	"agricultural production issues"	0.465305746
"power struggle"	"water distribution shortages"	"political instability"	"agricultural production issues"	0.522687346
"secession"	"unable to sow"	"political instability"	"agricultural production issues"	0.505083712
"military junta"	"lack of cultivation"	"political instability"	"agricultural production issues"	0.489958959
"military dictatorship"	"unable to sow"	"political instability"	"agricultural production issues"	0.300280653
"overthrow"	"toll on livestock"	"political instability"	"agricultural production issues"	0.515903614
"corrupt government"	"failed crops"	"political instability"	"agricultural production issues"	0.297381171
"d'etat"	"harvests are devastated"	"political instability"	"agricultural production issues"	0.297983177
"military dictatorship"	"militia groups"	"political instability"	"conflicts and violence"	0.514130394
"corruption"	"clan battle"	"political instability"	"conflicts and violence"	0.204770701
"military dictatorship"	"years of warfare"	"political instability"	"conflicts and violence"	0.527040726
"corruption"	"blockade"	"political instability"	"conflicts and violence"	0.172393265
"overthrow"	"looting"	"political instability"	"conflicts and violence"	0.323736477
"military junta"	"jihadist groups"	"political instability"	"conflicts and violence"	0.353317606
"secession"	"militia groups"	"political instability"	"conflicts and violence"	0.234938686
"regimes were toppled"	"siege"	"political instability"	"conflicts and violence"	0.14196261
"secession"	"jihadist groups"	"political instability"	"conflicts and violence"	0.515495327
"authoritarian"	"clan battle"	"political instability"	"conflicts and violence"	0.189246019
"overthrow"	"blockade"	"political instability"	"conflicts and violence"	0.241705511
"power struggle"	"terrorist"	"political instability"	"conflicts and violence"	0.385102555
"overthrow"	"repression"	"political instability"	"conflicts and violence"	0.495453885
"coup"	"years of warfare"	"political instability"	"conflicts and violence"	0.323892878
"secession"	"foreign troops"	"political instability"	"conflicts and violence"	0.595000595
"overthrow"	"terrorism"	"political instability"	"conflicts and violence"	0.294427431
"anti-western policies"	"clans"	"political instability"	"conflicts and violence"	0.160829245
"collapse of government"	"internal strife"	"political instability"	"conflicts and violence"	0.127637929
"secession"	"air attack"	"political instability"	"conflicts and violence"	0.57439881
"authoritarian"	"looting"	"political instability"	"conflicts and violence"	0.410936294
"dictators"	"destructive pattern"	"political instability"	"conflicts and violence"	0.102434783
"corrupt government"	"looting"	"political instability"	"conflicts and violence"	0.278313869
"d'etat"	"destructive pattern"	"political instability"	"conflicts and violence"	0.49762496
"anti-western policies"	"terrorist"	"political instability"	"conflicts and violence"	0.569664542
"corrupt government"	"militia groups"	"political instability"	"conflicts and violence"	0.140422277
"collapse of government"	"looting"	"political instability"	"conflicts and violence"	0.299106976
"oppressive regimes"	"repression"	"political instability"	"conflicts and violence"	0.185968872
"authoritarian"	"destructive pattern"	"political instability"	"conflicts and violence"	0.150380634
"coup"	"blockade"	"political instability"	"conflicts and violence"	0.112915076
"authoritarian"	"clan warfare"	"political instability"	"conflicts and violence"	0.488278347
"mismanagement"	"clan battle"	"political instability"	"conflicts and violence"	0.150077788
"corruption"	"looting"	"political instability"	"conflicts and violence"	0.244723261
"corruption"	"convoys"	"political instability"	"conflicts and violence"	0.15273058
"collapse of government"	"brutal government"	"political instability"	"conflicts and violence"	0.175198527
"overthrow"	"mayhem"	"political instability"	"conflicts and violence"	0.500643229
"oppressive regimes"	"civil strife"	"political instability"	"conflicts and violence"	0.587699555
"corruption"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.371337625
"oppressive regimes"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.24808748
"dictators"	"mayhem"	"political instability"	"conflicts and violence"	0.505033952
"secession"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.578746667
"power struggle"	"air attack"	"political instability"	"conflicts and violence"	0.214731587
"military dictatorship"	"terrorist"	"political instability"	"conflicts and violence"	0.466648637
"power struggle"	"conflict"	"political instability"	"conflicts and violence"	0.151845335
"military junta"	"terrorist"	"political instability"	"conflicts and violence"	0.511029235
"overthrow"	"clan battle"	"political instability"	"conflicts and violence"	0.507078695
"coup"	"police torture"	"political instability"	"conflicts and violence"	0.290684651
"collapse of government"	"repression"	"political instability"	"conflicts and violence"	0.132981874
"collapse of government"	"international terrorists"	"political instability"	"conflicts and violence"	0.411551688
"totalitarian"	"clan warfare"	"political instability"	"conflicts and violence"	0.103323983
"military junta"	"rival warlords"	"political instability"	"conflicts and violence"	0.478350602
"politically engineered"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.290828624
"secession"	"brutal government"	"political instability"	"conflicts and violence"	0.59873143
"totalitarian"	"civil strife"	"political instability"	"conflicts and violence"	0.43286653
"coup"	"militia groups"	"political instability"	"conflicts and violence"	0.213015819
"politically engineered"	"repression"	"political instability"	"conflicts and violence"	0.228276732
"collapse of government"	"clan battle"	"political instability"	"conflicts and violence"	0.270912263
"mismanagement"	"warlord"	"political instability"	"conflicts and violence"	0.550644881
"mismanagement"	"rival warlords"	"political instability"	"conflicts and violence"	0.431512298
"mismanagement"	"looting"	"political instability"	"conflicts and violence"	0.41329313
"totalitarian"	"violent suppression"	"political instability"	"conflicts and violence"	0.416985439
"regimes were toppled"	"human rights abuses"	"political instability"	"conflicts and violence"	0.508944423
"military dictatorship"	"foreign troops"	"political instability"	"conflicts and violence"	0.590323332
"corrupt government"	"the offensive"	"political instability"	"conflicts and violence"	0.100983893
"lack of authority"	"continued strife"	"political instability"	"conflicts and violence"	0.397482938
"totalitarian"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.462437096
"overthrow"	"brutal government"	"political instability"	"conflicts and violence"	0.188085421
"oppressive regimes"	"the offensive"	"political instability"	"conflicts and violence"	0.558564131
"anti-western policies"	"clan warfare"	"political instability"	"conflicts and violence"	0.168151031
"military dictatorship"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.140425112
"regimes were toppled"	"international terrorists"	"political instability"	"conflicts and violence"	0.384316019
"power struggle"	"clan battle"	"political instability"	"conflicts and violence"	0.193292345
"overthrow"	"civil strife"	"political instability"	"conflicts and violence"	0.256915658
"secession"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.322962961
"military junta"	"terrorism"	"political instability"	"conflicts and violence"	0.149856726
"authoritarian"	"convoys"	"political instability"	"conflicts and violence"	0.496932499
"mismanagement"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.358228891
"mismanagement"	"international terrorists"	"political instability"	"conflicts and violence"	0.184332055
"anti-western policies"	"police torture"	"political instability"	"conflicts and violence"	0.498737298
"military junta"	"siege"	"political instability"	"conflicts and violence"	0.488693584
"coup"	"the offensive"	"political instability"	"conflicts and violence"	0.138876661
"totalitarian"	"bombing campaign"	"political instability"	"conflicts and violence"	0.105560754
"totalitarian"	"pirates"	"political instability"	"conflicts and violence"	0.317686886
"lack of authority"	"civil strife"	"political instability"	"conflicts and violence"	0.552716094
"totalitarian"	"warlord"	"political instability"	"conflicts and violence"	0.122671699
"military junta"	"convoys"	"political instability"	"conflicts and violence"	0.23217147
"military dictatorship"	"brutal government"	"political instability"	"conflicts and violence"	0.477634679
"politically engineered"	"destructive pattern"	"political instability"	"conflicts and violence"	0.191977949
"dictators"	"repression"	"political instability"	"conflicts and violence"	0.434061846
"coup"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.262900415
"d'etat"	"civil strife"	"political instability"	"conflicts and violence"	0.128510885
"politically engineered"	"civil strife"	"political instability"	"conflicts and violence"	0.508575868
"politically engineered"	"foreign troops"	"political instability"	"conflicts and violence"	0.435145304
"secession"	"pirates"	"political instability"	"conflicts and violence"	0.299503753
"dictators"	"major offensive"	"political instability"	"conflicts and violence"	0.319138169
"politically engineered"	"siege"	"political instability"	"conflicts and violence"	0.238726444
"power struggle"	"blockade"	"political instability"	"conflicts and violence"	0.288998726
"lack of authority"	"internal strife"	"political instability"	"conflicts and violence"	0.521530308
"lack of authority"	"human rights abuses"	"political instability"	"conflicts and violence"	0.256598679
"totalitarian"	"foreign troops"	"political instability"	"conflicts and violence"	0.432596942
"lack of authority"	"jihadist groups"	"political instability"	"conflicts and violence"	0.162200944
"totalitarian"	"human rights abuses"	"political instability"	"conflicts and violence"	0.376394609
"d'etat"	"blockade"	"political instability"	"conflicts and violence"	0.486392082
"regimes were toppled"	"looting"	"political instability"	"conflicts and violence"	0.2293547
"lack of authority"	"warlord"	"political instability"	"conflicts and violence"	0.151810221
"totalitarian"	"jihadist groups"	"political instability"	"conflicts and violence"	0.519926346
"totalitarian"	"conflict"	"political instability"	"conflicts and violence"	0.367138351
"d'etat"	"foreign troops"	"political instability"	"conflicts and violence"	0.146645323
"power struggle"	"militia groups"	"political instability"	"conflicts and violence"	0.426765278
"authoritarian"	"human rights abuses"	"political instability"	"conflicts and violence"	0.453106201
"secession"	"terrorism"	"political instability"	"conflicts and violence"	0.200325374
"military dictatorship"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.577981934
"politically engineered"	"internal strife"	"political instability"	"conflicts and violence"	0.522714846
"lack of authority"	"looting"	"political instability"	"conflicts and violence"	0.128926107
"military dictatorship"	"siege"	"political instability"	"conflicts and violence"	0.357090188
"totalitarian"	"terrorism"	"political instability"	"conflicts and violence"	0.510640219
"corrupt government"	"continued strife"	"political instability"	"conflicts and violence"	0.175366149
"d'etat"	"brutal government"	"political instability"	"conflicts and violence"	0.379723195
"anti-western policies"	"siege"	"political instability"	"conflicts and violence"	0.506988118
"d'etat"	"air attack"	"political instability"	"conflicts and violence"	0.313002916
"lack of authority"	"destructive pattern"	"political instability"	"conflicts and violence"	0.491977519
"military dictatorship"	"clan battle"	"political instability"	"conflicts and violence"	0.45787983
"military junta"	"the offensive"	"political instability"	"conflicts and violence"	0.193820674
"military junta"	"clans"	"political instability"	"conflicts and violence"	0.485646229
"power struggle"	"civil strife"	"political instability"	"conflicts and violence"	0.135379462
"military junta"	"bombing campaign"	"political instability"	"conflicts and violence"	0.524648632
"d'etat"	"looting"	"political instability"	"conflicts and violence"	0.377278525
"secession"	"warlord"	"political instability"	"conflicts and violence"	0.590670364
"mismanagement"	"bombing campaign"	"political instability"	"conflicts and violence"	0.17856641
"lack of authority"	"conflict"	"political instability"	"conflicts and violence"	0.555519373
"secession"	"the offensive"	"political instability"	"conflicts and violence"	0.139662662
"anti-western policies"	"destructive pattern"	"political instability"	"conflicts and violence"	0.27777468
"totalitarian"	"blockade"	"political instability"	"conflicts and violence"	0.249690125
"d'etat"	"convoys"	"political instability"	"conflicts and violence"	0.253004358
"coup"	"repression"	"political instability"	"conflicts and violence"	0.441509056
"politically engineered"	"clan warfare"	"political instability"	"conflicts and violence"	0.418499726
"dictators"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.55018874
"power struggle"	"the offensive"	"political instability"	"conflicts and violence"	0.493000135
"lack of authority"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.252368712
"regimes were toppled"	"air attack"	"political instability"	"conflicts and violence"	0.461284609
"coup"	"major offensive"	"political instability"	"conflicts and violence"	0.187408222
"politically engineered"	"air attack"	"political instability"	"conflicts and violence"	0.597222318
"overthrow"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.463684022
"military dictatorship"	"rival warlords"	"political instability"	"conflicts and violence"	0.42338027
"regimes were toppled"	"militia groups"	"political instability"	"conflicts and violence"	0.560195176
"military junta"	"air attack"	"political instability"	"conflicts and violence"	0.173372113
"regimes were toppled"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.209631707
"d'etat"	"bombing campaign"	"political instability"	"conflicts and violence"	0.554120019
"politically engineered"	"terrorism"	"political instability"	"conflicts and violence"	0.494613991
"dictators"	"continued strife"	"political instability"	"conflicts and violence"	0.556273678
"totalitarian"	"brutal government"	"political instability"	"conflicts and violence"	0.314861243
"power struggle"	"pirates"	"political instability"	"conflicts and violence"	0.573829305
"corrupt government"	"repression"	"political instability"	"conflicts and violence"	0.371086874
"authoritarian"	"continued strife"	"political instability"	"conflicts and violence"	0.4825117
"military junta"	"conflict"	"political instability"	"conflicts and violence"	0.515745066
"mismanagement"	"brutal government"	"political instability"	"conflicts and violence"	0.569124299
"lack of authority"	"rival warlords"	"political instability"	"conflicts and violence"	0.404180786
"secession"	"violent suppression"	"political instability"	"conflicts and violence"	0.393678828
"dictators"	"human rights abuses"	"political instability"	"conflicts and violence"	0.238802751
"coup"	"terrorism"	"political instability"	"conflicts and violence"	0.467462638
"anti-western policies"	"militia groups"	"political instability"	"conflicts and violence"	0.364381588
"collapse of government"	"mayhem"	"political instability"	"conflicts and violence"	0.18467297
"regimes were toppled"	"conflict"	"political instability"	"conflicts and violence"	0.151380114
"d'etat"	"conflict"	"political instability"	"conflicts and violence"	0.199546045
"anti-western policies"	"the offensive"	"political instability"	"conflicts and violence"	0.155412648
"military dictatorship"	"jihadist groups"	"political instability"	"conflicts and violence"	0.419298808
"corrupt government"	"clans"	"political instability"	"conflicts and violence"	0.160216662
"coup"	"convoys"	"political instability"	"conflicts and violence"	0.214699696
"d'etat"	"rival warlords"	"political instability"	"conflicts and violence"	0.458603311
"corrupt government"	"major offensive"	"political instability"	"conflicts and violence"	0.285237568
"mismanagement"	"air attack"	"political instability"	"conflicts and violence"	0.25161428
"dictators"	"foreign troops"	"political instability"	"conflicts and violence"	0.132873482
"coup"	"conflict"	"political instability"	"conflicts and violence"	0.452653625
"military junta"	"clan warfare"	"political instability"	"conflicts and violence"	0.121884162
"anti-western policies"	"pirates"	"political instability"	"conflicts and violence"	0.345172232
"collapse of government"	"terrorism"	"political instability"	"conflicts and violence"	0.37451747
"politically engineered"	"warlord"	"political instability"	"conflicts and violence"	0.15449184
"overthrow"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.186395258
"oppressive regimes"	"jihadist groups"	"political instability"	"conflicts and violence"	0.116079144
"corrupt government"	"terrorism"	"political instability"	"conflicts and violence"	0.29743404
"regimes were toppled"	"brutal government"	"political instability"	"conflicts and violence"	0.490926764
"dictators"	"violent suppression"	"political instability"	"conflicts and violence"	0.279061051
"anti-western policies"	"blockade"	"political instability"	"conflicts and violence"	0.159113635
"corruption"	"pirates"	"political instability"	"conflicts and violence"	0.560691026
"politically engineered"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.208173864
"corrupt government"	"convoys"	"political instability"	"conflicts and violence"	0.313281124
"military dictatorship"	"convoys"	"political instability"	"conflicts and violence"	0.528411126
"corruption"	"conflict"	"political instability"	"conflicts and violence"	0.337221921
"anti-western policies"	"internal strife"	"political instability"	"conflicts and violence"	0.470958439
"overthrow"	"pirates"	"political instability"	"conflicts and violence"	0.257531704
"corrupt government"	"pirates"	"political instability"	"conflicts and violence"	0.495443213
"anti-western policies"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.295013681
"military dictatorship"	"blockade"	"political instability"	"conflicts and violence"	0.200635182
"mismanagement"	"the offensive"	"political instability"	"conflicts and violence"	0.323258615
"military junta"	"mayhem"	"political instability"	"conflicts and violence"	0.309779222
"overthrow"	"bombing campaign"	"political instability"	"conflicts and violence"	0.440688117
"oppressive regimes"	"terrorism"	"political instability"	"conflicts and violence"	0.235683897
"overthrow"	"continued strife"	"political instability"	"conflicts and violence"	0.129045683
"coup"	"foreign troops"	"political instability"	"conflicts and violence"	0.490104434
"mismanagement"	"militia groups"	"political instability"	"conflicts and violence"	0.205952669
"authoritarian"	"major offensive"	"political instability"	"conflicts and violence"	0.108632465
"corrupt government"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.25876972
"regimes were toppled"	"jihadist groups"	"political instability"	"conflicts and violence"	0.324437867
"d'etat"	"jihadist groups"	"political instability"	"conflicts and violence"	0.10149464
"coup"	"warlord"	"political instability"	"conflicts and violence"	0.12770744
"oppressive regimes"	"brutal government"	"political instability"	"conflicts and violence"	0.520742177
"overthrow"	"conflict"	"political instability"	"conflicts and violence"	0.431889494
"totalitarian"	"major offensive"	"political instability"	"conflicts and violence"	0.237676996
"regimes were toppled"	"clans"	"political instability"	"conflicts and violence"	0.134657011
"d'etat"	"violent suppression"	"political instability"	"conflicts and violence"	0.563208616
"coup"	"jihadist groups"	"political instability"	"conflicts and violence"	0.573328742
"secession"	"conflict"	"political instability"	"conflicts and violence"	0.432729744
"regimes were toppled"	"clan warfare"	"political instability"	"conflicts and violence"	0.459764034
"military dictatorship"	"the offensive"	"political instability"	"conflicts and violence"	0.50137594
"dictators"	"terrorism"	"political instability"	"conflicts and violence"	0.177158933
"coup"	"bombing campaign"	"political instability"	"conflicts and violence"	0.449228464
"secession"	"siege"	"political instability"	"conflicts and violence"	0.437821365
"lack of authority"	"violent suppression"	"political instability"	"conflicts and violence"	0.439599205
"mismanagement"	"mayhem"	"political instability"	"conflicts and violence"	0.485043966
"coup"	"siege"	"political instability"	"conflicts and violence"	0.141168345
"mismanagement"	"human rights abuses"	"political instability"	"conflicts and violence"	0.310769306
"corruption"	"warlord"	"political instability"	"conflicts and violence"	0.201053858
"military dictatorship"	"violent suppression"	"political instability"	"conflicts and violence"	0.142866754
"authoritarian"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.34250936
"politically engineered"	"the offensive"	"political instability"	"conflicts and violence"	0.56780782
"mismanagement"	"internal strife"	"political instability"	"conflicts and violence"	0.107495728
"collapse of government"	"bombing campaign"	"political instability"	"conflicts and violence"	0.173388468
"dictators"	"militia groups"	"political instability"	"conflicts and violence"	0.481199512
"anti-western policies"	"jihadist groups"	"political instability"	"conflicts and violence"	0.250528657
"oppressive regimes"	"mayhem"	"political instability"	"conflicts and violence"	0.504300677
"mismanagement"	"foreign troops"	"political instability"	"conflicts and violence"	0.588027874
"collapse of government"	"air attack"	"political instability"	"conflicts and violence"	0.156044136
"collapse of government"	"blockade"	"political instability"	"conflicts and violence"	0.317547393
"regimes were toppled"	"mayhem"	"political instability"	"conflicts and violence"	0.543485428
"corrupt government"	"air attack"	"political instability"	"conflicts and violence"	0.319198761
"power struggle"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.405464388
"coup"	"violent suppression"	"political instability"	"conflicts and violence"	0.374200439
"mismanagement"	"pirates"	"political instability"	"conflicts and violence"	0.583998764
"collapse of government"	"militia groups"	"political instability"	"conflicts and violence"	0.531119724
"lack of authority"	"major offensive"	"political instability"	"conflicts and violence"	0.298061541
"d'etat"	"clans"	"political instability"	"conflicts and violence"	0.512947761
"dictators"	"international terrorists"	"political instability"	"conflicts and violence"	0.177942163
"corruption"	"destructive pattern"	"political instability"	"conflicts and violence"	0.147877464
"dictators"	"terrorist"	"political instability"	"conflicts and violence"	0.317821747
"totalitarian"	"continued strife"	"political instability"	"conflicts and violence"	0.289663399
"politically engineered"	"mayhem"	"political instability"	"conflicts and violence"	0.488087666
"collapse of government"	"the offensive"	"political instability"	"conflicts and violence"	0.359688184
"lack of authority"	"convoys"	"political instability"	"conflicts and violence"	0.423064316
"military junta"	"violent suppression"	"political instability"	"conflicts and violence"	0.280709579
"anti-western policies"	"rival warlords"	"political instability"	"conflicts and violence"	0.570915875
"military junta"	"civil strife"	"political instability"	"conflicts and violence"	0.44843479
"dictators"	"convoys"	"political instability"	"conflicts and violence"	0.472898091
"overthrow"	"clans"	"political instability"	"conflicts and violence"	0.598356314
"oppressive regimes"	"siege"	"political instability"	"conflicts and violence"	0.219726394
"regimes were toppled"	"pirates"	"political instability"	"conflicts and violence"	0.507465048
"d'etat"	"mayhem"	"political instability"	"conflicts and violence"	0.170326911
"dictators"	"the offensive"	"political instability"	"conflicts and violence"	0.474687586
"authoritarian"	"terrorism"	"political instability"	"conflicts and violence"	0.353884137
"military dictatorship"	"clan warfare"	"political instability"	"conflicts and violence"	0.555924184
"oppressive regimes"	"blockade"	"political instability"	"conflicts and violence"	0.117301005
"power struggle"	"major offensive"	"political instability"	"conflicts and violence"	0.361487547
"military dictatorship"	"clans"	"political instability"	"conflicts and violence"	0.561937533
"anti-western policies"	"brutal government"	"political instability"	"conflicts and violence"	0.440275579
"d'etat"	"warlord"	"political instability"	"conflicts and violence"	0.235602974
"mismanagement"	"terrorist"	"political instability"	"conflicts and violence"	0.244314996
"military junta"	"foreign troops"	"political instability"	"conflicts and violence"	0.276766926
"collapse of government"	"pirates"	"political instability"	"conflicts and violence"	0.468413371
"military dictatorship"	"repression"	"political instability"	"conflicts and violence"	0.572926862
"anti-western policies"	"violent suppression"	"political instability"	"conflicts and violence"	0.568543634
"power struggle"	"international terrorists"	"political instability"	"conflicts and violence"	0.455600167
"oppressive regimes"	"clans"	"political instability"	"conflicts and violence"	0.246913855
"oppressive regimes"	"bombing campaign"	"political instability"	"conflicts and violence"	0.175580213
"totalitarian"	"clan battle"	"political instability"	"conflicts and violence"	0.422326676
"anti-western policies"	"international terrorists"	"political instability"	"conflicts and violence"	0.449071796
"mismanagement"	"blockade"	"political instability"	"conflicts and violence"	0.44402439
"overthrow"	"convoys"	"political instability"	"conflicts and violence"	0.132313565
"politically engineered"	"terrorist"	"political instability"	"conflicts and violence"	0.472962355
"collapse of government"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.14178156
"corruption"	"jihadist groups"	"political instability"	"conflicts and violence"	0.2496343
"collapse of government"	"foreign troops"	"political instability"	"conflicts and violence"	0.116631774
"mismanagement"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.17249132
"dictators"	"jihadist groups"	"political instability"	"conflicts and violence"	0.184514577
"authoritarian"	"the offensive"	"political instability"	"conflicts and violence"	0.556960325
"corruption"	"internal strife"	"political instability"	"conflicts and violence"	0.579279039
"mismanagement"	"years of warfare"	"political instability"	"conflicts and violence"	0.458938182
"anti-western policies"	"convoys"	"political instability"	"conflicts and violence"	0.100081311
"dictators"	"blockade"	"political instability"	"conflicts and violence"	0.238570705
"secession"	"looting"	"political instability"	"conflicts and violence"	0.502029532
"d'etat"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.14934634
"coup"	"clan battle"	"political instability"	"conflicts and violence"	0.291006434
"corruption"	"clans"	"political instability"	"conflicts and violence"	0.163016659
"totalitarian"	"siege"	"political instability"	"conflicts and violence"	0.375825603
"lack of authority"	"police torture"	"political instability"	"conflicts and violence"	0.486874554
"lack of authority"	"clan warfare"	"political instability"	"conflicts and violence"	0.155369373
"corrupt government"	"civil strife"	"political instability"	"conflicts and violence"	0.431056887
"overthrow"	"rival warlords"	"political instability"	"conflicts and violence"	0.535886727
"mismanagement"	"terrorism"	"political instability"	"conflicts and violence"	0.34488855
"oppressive regimes"	"destructive pattern"	"political instability"	"conflicts and violence"	0.405851386
"power struggle"	"police torture"	"political instability"	"conflicts and violence"	0.196739442
"lack of authority"	"international terrorists"	"political instability"	"conflicts and violence"	0.140980152
"dictators"	"brutal government"	"political instability"	"conflicts and violence"	0.133069378
"politically engineered"	"blockade"	"political instability"	"conflicts and violence"	0.525242689
"military dictatorship"	"mayhem"	"political instability"	"conflicts and violence"	0.285624346
"coup"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.233832763
"coup"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.292748072
"secession"	"repression"	"political instability"	"conflicts and violence"	0.245476115
"totalitarian"	"international terrorists"	"political instability"	"conflicts and violence"	0.408117744
"anti-western policies"	"clan battle"	"political instability"	"conflicts and violence"	0.146533481
"corruption"	"brutal government"	"political instability"	"conflicts and violence"	0.507776378
"military junta"	"international terrorists"	"political instability"	"conflicts and violence"	0.402415161
"corrupt government"	"terrorist"	"political instability"	"conflicts and violence"	0.579583877
"oppressive regimes"	"continued strife"	"political instability"	"conflicts and violence"	0.156785228
"military dictatorship"	"human rights abuses"	"political instability"	"conflicts and violence"	0.329601955
"lack of authority"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.154310526
"secession"	"prolonged fighting"	"political instability"	"conflicts and violence"	0.270077233
"anti-western policies"	"civil strife"	"political instability"	"conflicts and violence"	0.508466035
"corrupt government"	"brutal government"	"political instability"	"conflicts and violence"	0.344246401
"authoritarian"	"mayhem"	"political instability"	"conflicts and violence"	0.554520532
"corruption"	"air attack"	"political instability"	"conflicts and violence"	0.573208584
"power struggle"	"clan warfare"	"political instability"	"conflicts and violence"	0.404928055
"authoritarian"	"militia groups"	"political instability"	"conflicts and violence"	0.322307977
"d'etat"	"continued strife"	"political instability"	"conflicts and violence"	0.114267317
"mismanagement"	"repression"	"political instability"	"conflicts and violence"	0.372652178
"oppressive regimes"	"clan warfare"	"political instability"	"conflicts and violence"	0.384499348
"secession"	"human rights abuses"	"political instability"	"conflicts and violence"	0.275927524
"military junta"	"brutal government"	"political instability"	"conflicts and violence"	0.345377219
"military dictatorship"	"bombing campaign"	"political instability"	"conflicts and violence"	0.408253039
"overthrow"	"warlord"	"political instability"	"conflicts and violence"	0.173041635
"politically engineered"	"years of warfare"	"political instability"	"conflicts and violence"	0.584738034
"corrupt government"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.124245718
"coup"	"civil strife"	"political instability"	"conflicts and violence"	0.39283225
"lack of authority"	"the offensive"	"political instability"	"conflicts and violence"	0.498839702
"authoritarian"	"blockade"	"political instability"	"conflicts and violence"	0.511943789
"oppressive regimes"	"international terrorists"	"political instability"	"conflicts and violence"	0.118152029
"corrupt government"	"human rights abuses"	"political instability"	"conflicts and violence"	0.531635041
"corrupt government"	"years of warfare"	"political instability"	"conflicts and violence"	0.156188103
"d'etat"	"siege"	"political instability"	"conflicts and violence"	0.565261562
"oppressive regimes"	"internal strife"	"political instability"	"conflicts and violence"	0.368421631
"oppressive regimes"	"convoys"	"political instability"	"conflicts and violence"	0.568085272
"corruption"	"rival warlords"	"political instability"	"conflicts and violence"	0.452215878
"dictators"	"clans"	"political instability"	"conflicts and violence"	0.127523892
"secession"	"rival warlords"	"political instability"	"conflicts and violence"	0.378897143
"authoritarian"	"police torture"	"political instability"	"conflicts and violence"	0.370867288
"anti-western policies"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.241433738
"lack of authority"	"foreign troops"	"political instability"	"conflicts and violence"	0.390092875
"oppressive regimes"	"major offensive"	"political instability"	"conflicts and violence"	0.229641642
"oppressive regimes"	"years of warfare"	"political instability"	"conflicts and violence"	0.360965399
"collapse of government"	"jihadist groups"	"political instability"	"conflicts and violence"	0.437192042
"politically engineered"	"continued strife"	"political instability"	"conflicts and violence"	0.12977098
"anti-western policies"	"foreign troops"	"political instability"	"conflicts and violence"	0.466753708
"collapse of government"	"civil strife"	"political instability"	"conflicts and violence"	0.229002533
"corruption"	"international terrorists"	"political instability"	"conflicts and violence"	0.380602123
"mismanagement"	"destructive pattern"	"political instability"	"conflicts and violence"	0.364267661
"corrupt government"	"foreign troops"	"political instability"	"conflicts and violence"	0.249941009
"corruption"	"terrorist"	"political instability"	"conflicts and violence"	0.136656407
"coup"	"brutal government"	"political instability"	"conflicts and violence"	0.42362241
"politically engineered"	"rebel insurgency"	"political instability"	"conflicts and violence"	0.504711205
"regimes were toppled"	"repression"	"political instability"	"conflicts and violence"	0.12548341
"totalitarian"	"gangs of bandits"	"political instability"	"conflicts and violence"	0.215718313
"d'etat"	"terrorist"	"political instability"	"conflicts and violence"	0.174745325
"corrupt government"	"blockade"	"political instability"	"conflicts and violence"	0.102763591
"military junta"	"pirates"	"political instability"	"conflicts and violence"	0.541629522
"authoritarian"	"violent suppression"	"political instability"	"conflicts and violence"	0.194889929
"secession"	"continued strife"	"political instability"	"conflicts and violence"	0.362698646
"oppressive regimes"	"air attack"	"political instability"	"conflicts and violence"	0.364654369
"politically engineered"	"convoys"	"political instability"	"conflicts and violence"	0.359922186
"d'etat"	"human rights abuses"	"political instability"	"conflicts and violence"	0.501814325
